0,1,2.4495,2.2361,3.3166,2.4495,1.7321,1.4142,1.7321,3.1623,2.2361,1.4142,1,1.4142,3.3166,2.4495,1.7321,1.4142,3.7417,3,2.4495,3,2.4495,2.2361,2.4495,3.6056,2.8284,2.2361,2,2.2361,2.8284,3.7417,3,2.4495,2.2361,2.4495,3,3,2.8284,3,3.7417,3.3166,3.1623,3.3166,5,4.2426,3.6056,3.1623,3,3.1623,3.6056,5.099,4.3589,3.7417,3.3166,3.1623,3.3166,3.7417,5.7446,5.099,4.5826,4.2426,4.1231,4.2426,5.6569,5,4.4721,4.1231,4,4.1231,5.7446,5.099,4.5826,4.2426,4.1231,4.2426,5.7446,5.4772,5.3852,6.4807,5.9161,5.4772,5.1962,5.099,7.0711,6.4031,5.831,5.3852,5.099,5,5.099,7.1414,6.4807,5.9161,5.4772,5.1962,5.099,5.1962,6.7082,6.1644,5.7446,5.4772,5.3852,5.4772,8.0623,7.4833,7,6.6332,6.4031,8.544,7.874,7.2801,6.7823,6.4031,6.1644,6.0828,9.2195,8.4853,7.8102,7.2111,6.7082,6.3246,6.0828,6,9.2736,8.544,7.874,7.2801,6.7823,6.4031,6.1644,9.434,8.7178,8.0623,7.4833,7,6.6332,6.4031,9,8.3666,7.8102,7.3485,8.6023,8.1854,7.874,7.6811,9.434,8.8318,8.3066,7.874,7.5498,7.3485,9.9499,9.2736,8.6603,8.124,7.6811,7.3485,7.1414,7.0711,9.8995,9.2195,8.6023,8.0623,7.6158,7.2801,7.0711,7,9.9499,9.2736,8.6603,8.124,7.6811,7.3485,7.1414,10.1,9.434,8.8318,8.3066,7.874,7.5498,9.1104,8.6023,9.798,9.434,9.1652,9.8995,9.434,9.0554,8.775,8.6023,8.544,9.6437,9.1652,8.775,8.4853,8.3066,8.2462,10.677,10.05,9.4868,9,8.6023,8.3066,8.124,8.0623,10.63,10,9.434,8.9443,8.544,8.2462,8.0623,10.05,9.4868,9,8.6023,8.3066,10.63,10.296,10.05,9.8995,9.8489,10.724,10.296,9.9499,9.6954,9.5394,9.4868,10.488,10.05,9.6954,9.434,9.2736,9.2195,10.863,10.344,9.8995,9.5394,9.2736,9.1104,9.0554,10.817,10.296,9.8489,9.4868,9.2195,9.8995
1,0,3.3166,3.1623,3.7417,3,2.4495,2.2361,2.4495,3.3166,2.4495,1.7321,1.4142,1.7321,3.1623,2.2361,1.4142,1,3.3166,2.4495,1.7321,3.4641,3,2.8284,3,3.7417,3,2.4495,2.2361,2.4495,3,3.6056,2.8284,2.2361,2,2.2361,2.8284,2.4495,2.2361,2.4495,4.1231,3.7417,3.6056,3.7417,5.099,4.3589,3.7417,3.3166,3.1623,3.3166,3.7417,5,4.2426,3.6056,3.1623,3,3.1623,3.6056,6,5.3852,4.899,4.5826,4.4721,4.5826,5.7446,5.099,4.5826,4.2426,4.1231,4.2426,5.6569,5,4.4721,4.1231,4,4.1231,6.1644,5.9161,5.831,6.7082,6.1644,5.7446,5.4772,5.3852,7.1414,6.4807,5.9161,5.4772,5.1962,5.099,5.1962,7.0711,6.4031,5.831,5.3852,5.099,5,5.099,6.4807,5.9161,5.4772,5.1962,5.099,5.1962,8.3666,7.8102,7.3485,7,6.7823,8.7178,8.0623,7.4833,7,6.6332,6.4031,6.3246,9.2736,8.544,7.874,7.2801,6.7823,6.4031,6.1644,6.0828,9.2195,8.4853,7.8102,7.2111,6.7082,6.3246,6.0828,9.2736,8.544,7.874,7.2801,6.7823,6.4031,6.1644,8.7178,8.0623,7.4833,7,9,8.6023,8.3066,8.124,9.6954,9.1104,8.6023,8.1854,7.874,7.6811,10.1,9.434,8.8318,8.3066,7.874,7.5498,7.3485,7.2801,9.9499,9.2736,8.6603,8.124,7.6811,7.3485,7.1414,7.0711,9.8995,9.2195,8.6023,8.0623,7.6158,7.2801,7.0711,9.9499,9.2736,8.6603,8.124,7.6811,7.3485,8.8318,8.3066,10.247,9.8995,9.6437,10.247,9.798,9.434,9.1652,9,8.9443,9.8995,9.434,9.0554,8.775,8.6023,8.544,10.817,10.198,9.6437,9.1652,8.775,8.4853,8.3066,8.2462,10.677,10.05,9.4868,9,8.6023,8.3066,8.124,10,9.434,8.9443,8.544,8.2462,11.045,10.724,10.488,10.344,10.296,11.045,10.63,10.296,10.05,9.8995,9.8489,10.724,10.296,9.9499,9.6954,9.5394,9.4868,11,10.488,10.05,9.6954,9.434,9.2736,9.2195,10.863,10.344,9.8995,9.5394,9.2736,9.8489
2.4495,3.3166,0,1,2.2361,1.4142,1,1.4142,2.2361,2.8284,2.2361,2,2.2361,2.8284,3.6056,3.1623,3,3.1623,4.4721,4.1231,4,1.7321,1.4142,1.7321,2.4495,3,2.4495,2.2361,2.4495,3,3.7417,3.7417,3.3166,3.1623,3.3166,3.7417,4.3589,4.1231,4.2426,4.5826,2.4495,2.2361,2.4495,3,4.1231,3.4641,3,2.8284,3,3.4641,4.1231,4.6904,4.1231,3.7417,3.6056,3.7417,4.1231,4.6904,4.3589,3.7417,3.3166,3.1623,3.3166,3.7417,4.6904,4.1231,3.7417,3.6056,3.7417,4.1231,5.1962,4.6904,4.3589,4.2426,4.3589,4.6904,4.1231,4,4.1231,5.099,4.5826,4.2426,4.1231,4.2426,6,5.3852,4.899,4.5826,4.4721,4.5826,4.899,6.4031,5.831,5.3852,5.099,5,5.099,5.3852,6.4031,6,5.7446,5.6569,5.7446,6,6.4031,5.831,5.3852,5.099,5,7.1414,6.4807,5.9161,5.4772,5.1962,5.099,5.1962,8.0623,7.3485,6.7082,6.1644,5.7446,5.4772,5.3852,5.4772,8.3666,7.6811,7.0711,6.5574,6.1644,5.9161,5.831,8.775,8.124,7.5498,7.0711,6.7082,6.4807,6.4031,8.6603,8.124,7.6811,7.3485,6.7823,6.4031,6.1644,6.0828,7.8102,7.2111,6.7082,6.3246,6.0828,6,8.544,7.874,7.2801,6.7823,6.4031,6.1644,6.0828,6.1644,8.7178,8.0623,7.4833,7,6.6332,6.4031,6.3246,6.4031,9,8.3666,7.8102,7.3485,7,6.7823,6.7082,9.3808,8.775,8.2462,7.8102,7.4833,7.2801,8.775,8.3666,7.874,7.5498,7.3485,8.124,7.6811,7.3485,7.1414,7.0711,7.1414,8.0623,7.6158,7.2801,7.0711,7,7.0711,9.2736,8.6603,8.124,7.6811,7.3485,7.1414,7.0711,7.1414,9.434,8.8318,8.3066,7.874,7.5498,7.3485,7.2801,9.1104,8.6023,8.1854,7.874,7.6811,8.775,8.4853,8.3066,8.2462,8.3066,9,8.6023,8.3066,8.124,8.0623,8.124,8.9443,8.544,8.2462,8.0623,8,8.0623,9.4868,9,8.6023,8.3066,8.124,8.0623,8.124,9.6437,9.1652,8.775,8.4853,8.3066,9.0554
2.2361,3.1623,1,0,3.1623,2.2361,1.4142,1,1.4142,3.6056,2.8284,2.2361,2,2.2361,4.2426,3.6056,3.1623,3,5,4.4721,4.1231,2.4495,1.7321,1.4142,1.7321,3.7417,3,2.4495,2.2361,2.4495,3,4.3589,3.7417,3.3166,3.1623,3.3166,3.7417,4.2426,4.1231,4.2426,3,2.4495,2.2361,2.4495,4.899,4.1231,3.4641,3,2.8284,3,3.4641,5.3852,4.6904,4.1231,3.7417,3.6056,3.7417,4.1231,5.099,4.3589,3.7417,3.3166,3.1623,3.3166,5.3852,4.6904,4.1231,3.7417,3.6056,3.7417,5.831,5.1962,4.6904,4.3589,4.2426,4.3589,4.4721,4.1231,4,5.7446,5.099,4.5826,4.2426,4.1231,6.7082,6,5.3852,4.899,4.5826,4.4721,4.5826,7.0711,6.4031,5.831,5.3852,5.099,5,5.099,6.9282,6.4031,6,5.7446,5.6569,5.7446,7.0711,6.4031,5.831,5.3852,5.099,7.874,7.1414,6.4807,5.9161,5.4772,5.1962,5.099,8.8318,8.0623,7.3485,6.7082,6.1644,5.7446,5.4772,5.3852,9.1104,8.3666,7.6811,7.0711,6.5574,6.1644,5.9161,9.4868,8.775,8.124,7.5498,7.0711,6.7082,6.4807,9.2736,8.6603,8.124,7.6811,7.2801,6.7823,6.4031,6.1644,8.4853,7.8102,7.2111,6.7082,6.3246,6.0828,9.2736,8.544,7.874,7.2801,6.7823,6.4031,6.1644,6.0828,9.434,8.7178,8.0623,7.4833,7,6.6332,6.4031,6.3246,9.6954,9,8.3666,7.8102,7.3485,7,6.7823,10.05,9.3808,8.775,8.2462,7.8102,7.4833,9.2736,8.775,8.3066,7.874,7.5498,8.6603,8.124,7.6811,7.3485,7.1414,7.0711,8.6023,8.0623,7.6158,7.2801,7.0711,7,9.9499,9.2736,8.6603,8.124,7.6811,7.3485,7.1414,7.0711,10.1,9.434,8.8318,8.3066,7.874,7.5498,7.3485,9.6954,9.1104,8.6023,8.1854,7.874,9.1652,8.775,8.4853,8.3066,8.2462,9.4868,9,8.6023,8.3066,8.124,8.0623,9.434,8.9443,8.544,8.2462,8.0623,8,10.05,9.4868,9,8.6023,8.3066,8.124,8.0623,10.198,9.6437,9.1652,8.775,8.4853,9.434
3.3166,3.7417,2.2361,3.1623,0,1,2,3,4,1,1.4142,2.2361,3.1623,4.1231,2,2.2361,2.8284,3.6056,3,3.1623,3.6056,1.4142,2.2361,3.1623,4.1231,1.4142,1.7321,2.4495,3.3166,4.2426,5.1962,2.2361,2.4495,3,3.7417,4.5826,5.4772,3.7417,4.3589,5.099,2.2361,2.8284,3.6056,4.4721,2.4495,2.2361,2.4495,3,3.7417,4.5826,5.4772,3,2.8284,3,3.4641,4.1231,4.899,5.7446,3.1623,3,3.1623,3.6056,4.2426,5,3.3166,3.1623,3.3166,3.7417,4.3589,5.099,3.7417,3.6056,3.7417,4.1231,4.6904,5.3852,4.2426,4.5826,5.099,4.1231,4,4.1231,4.4721,5,4.5826,4.2426,4.1231,4.2426,4.5826,5.099,5.7446,4.899,4.5826,4.4721,4.5826,4.899,5.3852,6,5.099,5,5.099,5.3852,5.831,6.4031,5.4772,5.1962,5.099,5.1962,5.4772,5.831,5.3852,5.099,5,5.099,5.3852,5.831,6.4807,5.9161,5.4772,5.1962,5.099,5.1962,5.4772,5.9161,6.7082,6.1644,5.7446,5.4772,5.3852,5.4772,5.7446,7.0711,6.5574,6.1644,5.9161,5.831,5.9161,6.1644,7.0711,6.7082,6.4807,6.4031,6.4031,6.3246,6.4031,6.6332,6.7823,6.4031,6.1644,6.0828,6.1644,6.4031,7.2111,6.7082,6.3246,6.0828,6,6.0828,6.3246,6.7082,7.2801,6.7823,6.4031,6.1644,6.0828,6.1644,6.4031,6.7823,7.4833,7,6.6332,6.4031,6.3246,6.4031,6.6332,7.8102,7.3485,7,6.7823,6.7082,6.7823,7.4833,7.2801,7.6811,7.6158,7.6811,7.5498,7.3485,7.2801,7.3485,7.5498,7.874,7.3485,7.1414,7.0711,7.1414,7.3485,7.6811,8.0623,7.6158,7.2801,7.0711,7,7.0711,7.2801,7.6158,8.124,7.6811,7.3485,7.1414,7.0711,7.1414,7.3485,7.874,7.5498,7.3485,7.2801,7.3485,8.6023,8.544,8.6023,8.775,9.0554,8.4853,8.3066,8.2462,8.3066,8.4853,8.775,8.3066,8.124,8.0623,8.124,8.3066,8.6023,8.544,8.2462,8.0623,8,8.0623,8.2462,8.544,8.6023,8.3066,8.124,8.0623,8.124,8.3066
2.4495,3,1.4142,2.2361,1,0,1,2,3,1.4142,1,1.4142,2.2361,3.1623,2.2361,2,2.2361,2.8284,3.1623,3,3.1623,1,1.4142,2.2361,3.1623,1.7321,1.4142,1.7321,2.4495,3.3166,4.2426,2.4495,2.2361,2.4495,3,3.7417,4.5826,3.3166,3.7417,4.3589,2,2.2361,2.8284,3.6056,3,2.4495,2.2361,2.4495,3,3.7417,4.5826,3.4641,3,2.8284,3,3.4641,4.1231,4.899,3.6056,3.1623,3,3.1623,3.6056,4.2426,3.7417,3.3166,3.1623,3.3166,3.7417,4.3589,4.1231,3.7417,3.6056,3.7417,4.1231,4.6904,4.1231,4.2426,4.5826,4.4721,4.1231,4,4.1231,4.4721,5.099,4.5826,4.2426,4.1231,4.2426,4.5826,5.099,5.3852,4.899,4.5826,4.4721,4.5826,4.899,5.3852,5.3852,5.099,5,5.099,5.3852,5.831,5.9161,5.4772,5.1962,5.099,5.1962,6.4031,5.831,5.3852,5.099,5,5.099,5.3852,7.1414,6.4807,5.9161,5.4772,5.1962,5.099,5.1962,5.4772,7.3485,6.7082,6.1644,5.7446,5.4772,5.3852,5.4772,7.6811,7.0711,6.5574,6.1644,5.9161,5.831,5.9161,7.5498,7.0711,6.7082,6.4807,6.6332,6.4031,6.3246,6.4031,7.2801,6.7823,6.4031,6.1644,6.0828,6.1644,7.8102,7.2111,6.7082,6.3246,6.0828,6,6.0828,6.3246,7.874,7.2801,6.7823,6.4031,6.1644,6.0828,6.1644,6.4031,8.0623,7.4833,7,6.6332,6.4031,6.3246,6.4031,8.3666,7.8102,7.3485,7,6.7823,6.7082,7.8102,7.4833,7.874,7.6811,7.6158,7.874,7.5498,7.3485,7.2801,7.3485,7.5498,7.6811,7.3485,7.1414,7.0711,7.1414,7.3485,8.6023,8.0623,7.6158,7.2801,7.0711,7,7.0711,7.2801,8.6603,8.124,7.6811,7.3485,7.1414,7.0711,7.1414,8.3066,7.874,7.5498,7.3485,7.2801,8.775,8.6023,8.544,8.6023,8.775,8.775,8.4853,8.3066,8.2462,8.3066,8.4853,8.6023,8.3066,8.124,8.0623,8.124,8.3066,8.9443,8.544,8.2462,8.0623,8,8.0623,8.2462,9,8.6023,8.3066,8.124,8.0623,8.4853
1.7321,2.4495,1,1.4142,2,1,0,1,2,2.2361,1.4142,1,1.4142,2.2361,2.8284,2.2361,2,2.2361,3.6056,3.1623,3,1.4142,1,1.4142,2.2361,2.4495,1.7321,1.4142,1.7321,2.4495,3.3166,3,2.4495,2.2361,2.4495,3,3.7417,3.1623,3.3166,3.7417,2.2361,2,2.2361,2.8284,3.7417,3,2.4495,2.2361,2.4495,3,3.7417,4.1231,3.4641,3,2.8284,3,3.4641,4.1231,4.2426,3.6056,3.1623,3,3.1623,3.6056,4.3589,3.7417,3.3166,3.1623,3.3166,3.7417,4.6904,4.1231,3.7417,3.6056,3.7417,4.1231,4.2426,4.1231,4.2426,5,4.4721,4.1231,4,4.1231,5.7446,5.099,4.5826,4.2426,4.1231,4.2426,4.5826,6,5.3852,4.899,4.5826,4.4721,4.5826,4.899,5.831,5.3852,5.099,5,5.099,5.3852,6.4807,5.9161,5.4772,5.1962,5.099,7.0711,6.4031,5.831,5.3852,5.099,5,5.099,7.874,7.1414,6.4807,5.9161,5.4772,5.1962,5.099,5.1962,8.0623,7.3485,6.7082,6.1644,5.7446,5.4772,5.3852,8.3666,7.6811,7.0711,6.5574,6.1644,5.9161,5.831,8.124,7.5498,7.0711,6.7082,7,6.6332,6.4031,6.3246,7.874,7.2801,6.7823,6.4031,6.1644,6.0828,8.4853,7.8102,7.2111,6.7082,6.3246,6.0828,6,6.0828,8.544,7.874,7.2801,6.7823,6.4031,6.1644,6.0828,6.1644,8.7178,8.0623,7.4833,7,6.6332,6.4031,6.3246,9,8.3666,7.8102,7.3485,7,6.7823,8.2462,7.8102,8.1854,7.874,7.6811,8.3066,7.874,7.5498,7.3485,7.2801,7.3485,8.124,7.6811,7.3485,7.1414,7.0711,7.1414,9.2195,8.6023,8.0623,7.6158,7.2801,7.0711,7,7.0711,9.2736,8.6603,8.124,7.6811,7.3485,7.1414,7.0711,8.8318,8.3066,7.874,7.5498,7.3485,9.0554,8.775,8.6023,8.544,8.6023,9.1652,8.775,8.4853,8.3066,8.2462,8.3066,9,8.6023,8.3066,8.124,8.0623,8.124,9.434,8.9443,8.544,8.2462,8.0623,8,8.0623,9.4868,9,8.6023,8.3066,8.124,8.775
1.4142,2.2361,1.4142,1,3,2,1,0,1,3.1623,2.2361,1.4142,1,1.4142,3.6056,2.8284,2.2361,2,4.2426,3.6056,3.1623,2.2361,1.4142,1,1.4142,3.3166,2.4495,1.7321,1.4142,1.7321,2.4495,3.7417,3,2.4495,2.2361,2.4495,3,3.3166,3.1623,3.3166,2.8284,2.2361,2,2.2361,4.5826,3.7417,3,2.4495,2.2361,2.4495,3,4.899,4.1231,3.4641,3,2.8284,3,3.4641,5,4.2426,3.6056,3.1623,3,3.1623,5.099,4.3589,3.7417,3.3166,3.1623,3.3166,5.3852,4.6904,4.1231,3.7417,3.6056,3.7417,4.5826,4.2426,4.1231,5.6569,5,4.4721,4.1231,4,6.4807,5.7446,5.099,4.5826,4.2426,4.1231,4.2426,6.7082,6,5.3852,4.899,4.5826,4.4721,4.5826,6.4031,5.831,5.3852,5.099,5,5.099,7.1414,6.4807,5.9161,5.4772,5.1962,7.8102,7.0711,6.4031,5.831,5.3852,5.099,5,8.6603,7.874,7.1414,6.4807,5.9161,5.4772,5.1962,5.099,8.8318,8.0623,7.3485,6.7082,6.1644,5.7446,5.4772,9.1104,8.3666,7.6811,7.0711,6.5574,6.1644,5.9161,8.775,8.124,7.5498,7.0711,7.4833,7,6.6332,6.4031,8.544,7.874,7.2801,6.7823,6.4031,6.1644,9.2195,8.4853,7.8102,7.2111,6.7082,6.3246,6.0828,6,9.2736,8.544,7.874,7.2801,6.7823,6.4031,6.1644,6.0828,9.434,8.7178,8.0623,7.4833,7,6.6332,6.4031,9.6954,9,8.3666,7.8102,7.3485,7,8.775,8.2462,8.6023,8.1854,7.874,8.8318,8.3066,7.874,7.5498,7.3485,7.2801,8.6603,8.124,7.6811,7.3485,7.1414,7.0711,9.8995,9.2195,8.6023,8.0623,7.6158,7.2801,7.0711,7,9.9499,9.2736,8.6603,8.124,7.6811,7.3485,7.1414,9.434,8.8318,8.3066,7.874,7.5498,9.434,9.0554,8.775,8.6023,8.544,9.6437,9.1652,8.775,8.4853,8.3066,8.2462,9.4868,9,8.6023,8.3066,8.124,8.0623,10,9.434,8.9443,8.544,8.2462,8.0623,8,10.05,9.4868,9,8.6023,8.3066,9.1652
1.7321,2.4495,2.2361,1.4142,4,3,2,1,0,4.1231,3.1623,2.2361,1.4142,1,4.4721,3.6056,2.8284,2.2361,5,4.2426,3.6056,3.1623,2.2361,1.4142,1,4.2426,3.3166,2.4495,1.7321,1.4142,1.7321,4.5826,3.7417,3,2.4495,2.2361,2.4495,3.7417,3.3166,3.1623,3.6056,2.8284,2.2361,2,5.4772,4.5826,3.7417,3,2.4495,2.2361,2.4495,5.7446,4.899,4.1231,3.4641,3,2.8284,3,5.831,5,4.2426,3.6056,3.1623,3,5.9161,5.099,4.3589,3.7417,3.3166,3.1623,6.1644,5.3852,4.6904,4.1231,3.7417,3.6056,5.099,4.5826,4.2426,6.4031,5.6569,5,4.4721,4.1231,7.2801,6.4807,5.7446,5.099,4.5826,4.2426,4.1231,7.4833,6.7082,6,5.3852,4.899,4.5826,4.4721,7.0711,6.4031,5.831,5.3852,5.099,5,7.874,7.1414,6.4807,5.9161,5.4772,8.6023,7.8102,7.0711,6.4031,5.831,5.3852,5.099,9.4868,8.6603,7.874,7.1414,6.4807,5.9161,5.4772,5.1962,9.6437,8.8318,8.0623,7.3485,6.7082,6.1644,5.7446,9.8995,9.1104,8.3666,7.6811,7.0711,6.5574,6.1644,9.4868,8.775,8.124,7.5498,8.0623,7.4833,7,6.6332,9.2736,8.544,7.874,7.2801,6.7823,6.4031,10,9.2195,8.4853,7.8102,7.2111,6.7082,6.3246,6.0828,10.05,9.2736,8.544,7.874,7.2801,6.7823,6.4031,6.1644,10.198,9.434,8.7178,8.0623,7.4833,7,6.6332,10.44,9.6954,9,8.3666,7.8102,7.3485,9.3808,8.775,9.1104,8.6023,8.1854,9.434,8.8318,8.3066,7.874,7.5498,7.3485,9.2736,8.6603,8.124,7.6811,7.3485,7.1414,10.63,9.8995,9.2195,8.6023,8.0623,7.6158,7.2801,7.0711,10.677,9.9499,9.2736,8.6603,8.124,7.6811,7.3485,10.1,9.434,8.8318,8.3066,7.874,9.8995,9.434,9.0554,8.775,8.6023,10.198,9.6437,9.1652,8.775,8.4853,8.3066,10.05,9.4868,9,8.6023,8.3066,8.124,10.63,10,9.434,8.9443,8.544,8.2462,8.0623,10.677,10.05,9.4868,9,8.6023,9.6437
3.1623,3.3166,2.8284,3.6056,1,1.4142,2.2361,3.1623,4.1231,0,1,2,3,4,1,1.4142,2.2361,3.1623,2,2.2361,2.8284,1.7321,2.4495,3.3166,4.2426,1,1.4142,2.2361,3.1623,4.1231,5.099,1.4142,1.7321,2.4495,3.3166,4.2426,5.1962,3,3.7417,4.5826,2.4495,3,3.7417,4.5826,2.2361,2,2.2361,2.8284,3.6056,4.4721,5.3852,2.4495,2.2361,2.4495,3,3.7417,4.5826,5.4772,3.3166,3.1623,3.3166,3.7417,4.3589,5.099,3.1623,3,3.1623,3.6056,4.2426,5,3.3166,3.1623,3.3166,3.7417,4.3589,5.099,4.5826,4.899,5.3852,4.2426,4.1231,4.2426,4.5826,5.099,4.4721,4.1231,4,4.1231,4.4721,5,5.6569,4.5826,4.2426,4.1231,4.2426,4.5826,5.099,5.7446,4.5826,4.4721,4.5826,4.899,5.3852,6,5.7446,5.4772,5.3852,5.4772,5.7446,5.9161,5.4772,5.1962,5.099,5.1962,5.4772,5.9161,6.4031,5.831,5.3852,5.099,5,5.099,5.3852,5.831,6.4807,5.9161,5.4772,5.1962,5.099,5.1962,5.4772,6.7082,6.1644,5.7446,5.4772,5.3852,5.4772,5.7446,6.5574,6.1644,5.9161,5.831,6.7823,6.7082,6.7823,7,7,6.6332,6.4031,6.3246,6.4031,6.6332,7.2801,6.7823,6.4031,6.1644,6.0828,6.1644,6.4031,6.7823,7.2111,6.7082,6.3246,6.0828,6,6.0828,6.3246,6.7082,7.2801,6.7823,6.4031,6.1644,6.0828,6.1644,6.4031,7.4833,7,6.6332,6.4031,6.3246,6.4031,7,6.7823,8.124,8.0623,8.124,7.874,7.6811,7.6158,7.6811,7.874,8.1854,7.5498,7.3485,7.2801,7.3485,7.5498,7.874,8.124,7.6811,7.3485,7.1414,7.0711,7.1414,7.3485,7.6811,8.0623,7.6158,7.2801,7.0711,7,7.0711,7.2801,7.6811,7.3485,7.1414,7.0711,7.1414,9,8.9443,9,9.1652,9.434,8.775,8.6023,8.544,8.6023,8.775,9.0554,8.4853,8.3066,8.2462,8.3066,8.4853,8.775,8.6023,8.3066,8.124,8.0623,8.124,8.3066,8.6023,8.544,8.2462,8.0623,8,8.0623,8.124
